2017-01-06 13:12:14,972 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Call context: {omero.logfilename:public_data_2/2017-01/06/13-12-14.191.log}
2017-01-06 13:12:14,977 INFO  [         ome.security.basic.EventHandler] (l.Server-7)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:15,386 INFO  [                loci.formats.ImageReader] (2-thread-2) MetamorphReader initializing /OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-12-14.191/BG-YFP.stk
2017-01-06 13:12:15,386 INFO  [       loci.formats.in.MinimalTiffReader] (2-thread-2) Reading IFDs
2017-01-06 13:12:15,386 INFO  [       loci.formats.in.MinimalTiffReader] (2-thread-2) Populating metadata
2017-01-06 13:12:15,855 INFO  [          loci.formats.in.BaseTiffReader] (2-thread-2) Populating OME metadata
2017-01-06 13:12:29,954 INFO  [         ome.security.basic.EventHandler] (l.Server-1)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,959 INFO  [         ome.security.basic.EventHandler] (l.Server-4)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,964 INFO  [         ome.security.basic.EventHandler] (l.Server-8)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,969 INFO  [         ome.security.basic.EventHandler] (l.Server-5)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,985 INFO  [         ome.security.basic.EventHandler] (l.Server-0)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,989 INFO  [         ome.security.basic.EventHandler] (l.Server-9)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,994 INFO  [         ome.security.basic.EventHandler] (l.Server-2)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:29,998 INFO  [         ome.security.basic.EventHandler] (l.Server-6)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:30,059 DEBUG [                   loci.formats.Memoizer] (2-thread-2) saved to temp file: /OMERO/OMERO.data/BioFormatsCache/OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-12-14.191/.BG-YFP.stk.bfmemo2914900049262423053
2017-01-06 13:12:30,059 DEBUG [                   loci.formats.Memoizer] (2-thread-2) start[1483708350008] time[50] tag[loci.formats.Memoizer.saveMemo]
2017-01-06 13:12:30,059 DEBUG [                   loci.formats.Memoizer] (2-thread-2) saved memo file: /OMERO/OMERO.data/BioFormatsCache/OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-12-14.191/.BG-YFP.stk.bfmemo (5909247 bytes)
2017-01-06 13:12:30,059 DEBUG [                   loci.formats.Memoizer] (2-thread-2) start[1483708334992] time[15066] tag[loci.formats.Memoizer.setId]
2017-01-06 13:12:30,059 DEBUG [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Image Count: 391
2017-01-06 13:12:30,059 INFO  [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) File format: Metamorph STK
2017-01-06 13:12:30,059 INFO  [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Base reader: loci.formats.in.MetamorphReader
2017-01-06 13:12:30,059 DEBUG [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Step 0
2017-01-06 13:12:30,060 WARN  [    ome.formats.model.ReferenceProcessor] (2-thread-2) Unknown target class for LSID: Image:0
2017-01-06 13:12:30,060 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Handling # of containers: 401
2017-01-06 13:12:30,068 INFO  [         ome.security.basic.EventHandler] (l.Server-7)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:30,074 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Handling # of references: 3
2017-01-06 13:12:30,075 INFO  [         ome.security.basic.EventHandler] (l.Server-3)  Auth:	user=2,group=3,event=null(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:30,086 INFO  [         ome.security.basic.EventHandler] (l.Server-1)  Auth:	user=2,group=3,event=1369(User),sess=72123c58-c596-4ab1-b982-837254b48ed8
2017-01-06 13:12:30,149 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.ImagingEnvironment,2
2017-01-06 13:12:30,150 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.Instrument,12
2017-01-06 13:12:30,150 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.Detector,12
2017-01-06 13:12:30,152 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.Objective,12
2017-01-06 13:12:30,152 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.ObjectiveSettings,12
2017-01-06 13:12:30,154 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.Image,13
2017-01-06 13:12:30,155 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.containers.DatasetImageLink,13
2017-01-06 13:12:30,156 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.Pixels,13
2017-01-06 13:12:30,156 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.acquisition.DetectorSettings,12
2017-01-06 13:12:30,157 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.LogicalChannel,13
2017-01-06 13:12:30,158 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.Channel,13
2017-01-06 13:12:30,159 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,392
2017-01-06 13:12:30,160 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,393
2017-01-06 13:12:30,160 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,394
2017-01-06 13:12:30,161 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,395
2017-01-06 13:12:30,162 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,396
2017-01-06 13:12:30,162 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,397
2017-01-06 13:12:30,163 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,398
2017-01-06 13:12:30,163 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,399
2017-01-06 13:12:30,163 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,400
2017-01-06 13:12:30,164 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,401
2017-01-06 13:12:30,164 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,402
2017-01-06 13:12:30,164 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,403
2017-01-06 13:12:30,165 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,404
2017-01-06 13:12:30,165 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,405
2017-01-06 13:12:30,165 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,406
2017-01-06 13:12:30,166 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,407
2017-01-06 13:12:30,167 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,408
2017-01-06 13:12:30,168 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,409
2017-01-06 13:12:30,168 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,410
2017-01-06 13:12:30,169 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,411
2017-01-06 13:12:30,169 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,412
2017-01-06 13:12:30,170 INFO  [       ome.security.basic.CurrentDetails] (l.Server-1) Adding log:INSERT,class ome.model.core.PlaneInfo,413
