2017-01-06 13:11:53,191 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Call context: {omero.logfilename:public_data_2/2017-01/06/13-11-52.548.log}
2017-01-06 13:11:53,198 INFO  [         ome.security.basic.EventHandler] (l.Server-4)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:11:53,710 INFO  [                loci.formats.ImageReader] (2-thread-2) MetamorphReader initializing /OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-11-52.548/BG-CFP.stk
2017-01-06 13:11:53,710 INFO  [       loci.formats.in.MinimalTiffReader] (2-thread-2) Reading IFDs
2017-01-06 13:11:53,710 INFO  [       loci.formats.in.MinimalTiffReader] (2-thread-2) Populating metadata
2017-01-06 13:11:54,353 INFO  [          loci.formats.in.BaseTiffReader] (2-thread-2) Populating OME metadata
2017-01-06 13:12:07,997 INFO  [         ome.security.basic.EventHandler] (l.Server-6)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,003 INFO  [         ome.security.basic.EventHandler] (l.Server-7)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,008 INFO  [         ome.security.basic.EventHandler] (l.Server-9)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,013 INFO  [         ome.security.basic.EventHandler] (l.Server-3)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,025 INFO  [         ome.security.basic.EventHandler] (l.Server-1)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,028 INFO  [         ome.security.basic.EventHandler] (l.Server-8)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,030 INFO  [         ome.security.basic.EventHandler] (l.Server-0)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,032 INFO  [         ome.security.basic.EventHandler] (l.Server-5)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,128 DEBUG [                   loci.formats.Memoizer] (2-thread-2) saved to temp file: /OMERO/OMERO.data/BioFormatsCache/OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-11-52.548/.BG-CFP.stk.bfmemo4637418904635630766
2017-01-06 13:12:08,129 DEBUG [                   loci.formats.Memoizer] (2-thread-2) start[1483708328039] time[89] tag[loci.formats.Memoizer.saveMemo]
2017-01-06 13:12:08,129 DEBUG [                   loci.formats.Memoizer] (2-thread-2) saved memo file: /OMERO/OMERO.data/BioFormatsCache/OMERO/OMERO.data/ManagedRepository/public_data_2/2017-01/06/13-11-52.548/.BG-CFP.stk.bfmemo (5901791 bytes)
2017-01-06 13:12:08,129 DEBUG [                   loci.formats.Memoizer] (2-thread-2) start[1483708313213] time[14916] tag[loci.formats.Memoizer.setId]
2017-01-06 13:12:08,129 DEBUG [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Image Count: 391
2017-01-06 13:12:08,129 INFO  [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) File format: Metamorph STK
2017-01-06 13:12:08,129 INFO  [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Base reader: loci.formats.in.MetamorphReader
2017-01-06 13:12:08,129 DEBUG [    o.s.blitz.repo.ManagedImportRequestI] (2-thread-2) Step 0
2017-01-06 13:12:08,130 WARN  [    ome.formats.model.ReferenceProcessor] (2-thread-2) Unknown target class for LSID: Image:0
2017-01-06 13:12:08,130 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Handling # of containers: 401
2017-01-06 13:12:08,151 INFO  [         ome.security.basic.EventHandler] (l.Server-4)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,162 INFO  [    ome.formats.OMEROMetadataStoreClient] (2-thread-2) Handling # of references: 3
2017-01-06 13:12:08,163 INFO  [         ome.security.basic.EventHandler] (l.Server-2)  Auth:	user=2,group=3,event=null(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,179 INFO  [         ome.security.basic.EventHandler] (l.Server-6)  Auth:	user=2,group=3,event=1337(User),sess=d8463c61-8c42-4158-942b-4fc8fbc0a325
2017-01-06 13:12:08,276 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.ImagingEnvironment,1
2017-01-06 13:12:08,277 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.Instrument,11
2017-01-06 13:12:08,277 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.Detector,11
2017-01-06 13:12:08,278 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.Objective,11
2017-01-06 13:12:08,278 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.ObjectiveSettings,11
2017-01-06 13:12:08,279 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.Image,12
2017-01-06 13:12:08,280 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.containers.DatasetImageLink,12
2017-01-06 13:12:08,281 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.Pixels,12
2017-01-06 13:12:08,282 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.acquisition.DetectorSettings,11
2017-01-06 13:12:08,283 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.LogicalChannel,12
2017-01-06 13:12:08,284 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.Channel,12
2017-01-06 13:12:08,286 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,1
2017-01-06 13:12:08,287 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,2
2017-01-06 13:12:08,288 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,3
2017-01-06 13:12:08,288 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,4
2017-01-06 13:12:08,289 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,5
2017-01-06 13:12:08,290 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,6
2017-01-06 13:12:08,290 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,7
2017-01-06 13:12:08,291 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,8
2017-01-06 13:12:08,291 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,9
2017-01-06 13:12:08,292 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,10
2017-01-06 13:12:08,292 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,11
2017-01-06 13:12:08,293 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,12
2017-01-06 13:12:08,293 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,13
2017-01-06 13:12:08,294 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,14
2017-01-06 13:12:08,294 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,15
2017-01-06 13:12:08,295 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,16
2017-01-06 13:12:08,295 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,17
2017-01-06 13:12:08,296 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,18
2017-01-06 13:12:08,296 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,19
2017-01-06 13:12:08,297 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,20
2017-01-06 13:12:08,297 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,21
2017-01-06 13:12:08,298 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,22
2017-01-06 13:12:08,298 INFO  [       ome.security.basic.CurrentDetails] (l.Server-6) Adding log:INSERT,class ome.model.core.PlaneInfo,23
